"","Tm","year","num_batters","BatAge","R.G","G","PA","AB","R","H","B2","B3","HR","RBI","SB","CS","BB","SO","BA","OBP","SLG","OPS","OPS_plus","TB","GDP","HBP","SH","SF","IBB","LOB","playoffs"
"1208","BOS",2018,44,27.7,5.41,162,38.9012345679012,34.7098765432099,5.40740740740741,9.31481481481481,2.19135802469136,0.191358024691358,1.28395061728395,5.11728395061728,0.771604938271605,0.191358024691358,3.51234567901235,7.73456790123457,0.268,0.339,0.453,0.792,112,15.7407407407407,0.802469135802469,0.339506172839506,0.0432098765432099,0.296296296296296,0.234567901234568,6.93827160493827,TRUE
"1209","CHC",2018,50,27.2,4.67,163,39.0736196319018,34.5030674846626,4.66871165644172,8.91411042944785,1.75460122699387,0.208588957055215,1.02453987730061,4.42944785276074,0.404907975460123,0.233128834355828,3.53374233128834,8.51533742331288,0.258,0.333,0.41,0.744,97,14.159509202454,0.656441717791411,0.478527607361963,0.245398773006135,0.282208588957055,0.411042944785276,7.50920245398773,TRUE
"1210","CHW",2018,51,26.5,4.05,162,37.4753086419753,34.0925925925926,4.04938271604938,8.22222222222222,1.59876543209877,0.246913580246914,1.12345679012346,3.94444444444444,0.604938271604938,0.253086419753086,2.62345679012346,9.83950617283951,0.241,0.302,0.401,0.703,93,13.6851851851852,0.611111111111111,0.407407407407407,0.148148148148148,0.197530864197531,0.111111111111111,6.48148148148148,FALSE
"1211","CIN",2018,53,27.2,4.3,162,38.5185185185185,34.1481481481481,4.2962962962963,8.66666666666667,1.54938271604938,0.154320987654321,1.06172839506173,4.10493827160494,0.475308641975309,0.203703703703704,3.45061728395062,8.49382716049383,0.254,0.328,0.401,0.729,95,13.7098765432099,0.790123456790123,0.401234567901235,0.302469135802469,0.216049382716049,0.216049382716049,7.27777777777778,FALSE
"1212","CLE",2018,49,29.4,5.05,162,38.8888888888889,34.537037037037,5.04938271604938,8.9320987654321,1.83333333333333,0.117283950617284,1.33333333333333,4.85185185185185,0.833333333333333,0.222222222222222,3.41975308641975,7.33950617283951,0.259,0.332,0.434,0.766,106,15,0.604938271604938,0.493827160493827,0.154320987654321,0.271604938271605,0.197530864197531,7.08024691358025,TRUE
"1213","COL",2018,41,28.7,4.79,163,37.9018404907975,33.9938650306748,4.78527607361963,8.69938650306749,1.71779141104294,0.257668711656442,1.28834355828221,4.58895705521472,0.582822085889571,0.202453987730061,3.11042944785276,8.57055214723926,0.256,0.322,0.435,0.757,90,14.7975460122699,0.699386503067485,0.312883435582822,0.257668711656442,0.226993865030675,0.233128834355828,6.54601226993865,TRUE
"1214","DET",2018,49,27.9,3.89,162,37.2160493827161,33.9135802469136,3.88888888888889,8.18518518518519,1.75308641975309,0.216049382716049,0.833333333333333,3.68518518518519,0.432098765432099,0.185185185185185,2.64197530864198,8.27777777777778,0.241,0.3,0.38,0.68,83,12.8703703703704,0.679012345679012,0.320987654320988,0.0925925925925926,0.246913580246914,0.111111111111111,6.61111111111111,FALSE
"1215","HOU",2018,41,28.2,4.92,162,37.9382716049383,33.6604938271605,4.91975308641975,8.58024691358025,1.71604938271605,0.111111111111111,1.26543209876543,4.70987654320988,0.438271604938272,0.160493827160494,3.48765432098765,7.38888888888889,0.255,0.329,0.425,0.754,106,14.3148148148148,0.962962962962963,0.376543209876543,0.0864197530864197,0.277777777777778,0.117283950617284,6.49382716049383,TRUE
"1216","KCR",2018,49,28.6,3.94,162,37.4259259259259,33.9814814814815,3.93827160493827,8.33333333333333,1.74691358024691,0.179012345679012,0.95679012345679,3.74074074074074,0.722222222222222,0.234567901234568,2.6358024691358,8.08641975308642,0.245,0.305,0.392,0.697,90,13.3086419753086,0.759259259259259,0.41358024691358,0.148148148148148,0.246913580246914,0.0802469135802469,6.56172839506173,FALSE
"1217","LAA",2018,60,29.6,4.45,162,37.7037037037037,33.7777777777778,4.45061728395062,8.16666666666667,1.53703703703704,0.141975308641975,1.32098765432099,4.25925925925926,0.549382716049383,0.135802469135802,3.17283950617284,8.02469135802469,0.242,0.313,0.413,0.726,99,13.9506172839506,0.685185185185185,0.450617283950617,0.0432098765432099,0.240740740740741,0.234567901234568,6.61111111111111,FALSE
"1218","LAD",2018,52,28.1,4.93,163,39.0061349693252,34.1840490797546,4.93251533742331,8.5521472392638,1.8159509202454,0.202453987730061,1.44171779141104,4.63803680981595,0.460122699386503,0.147239263803681,3.96932515337423,8.80981595092025,0.25,0.333,0.442,0.774,109,15.0981595092025,0.730061349693252,0.374233128834356,0.239263803680982,0.239263803680982,0.288343558282209,7.13496932515337,TRUE
"1219","MIA",2018,51,27.5,3.66,161,37.7826086956522,34.0869565217391,3.6583850931677,8.09316770186335,1.37888198757764,0.149068322981366,0.795031055900621,3.44099378881988,0.279503105590062,0.192546583850932,2.82608695652174,8.59627329192547,0.237,0.303,0.357,0.659,83,12.1552795031056,0.739130434782609,0.453416149068323,0.198757763975155,0.192546583850932,0.161490683229814,6.97515527950311,FALSE
"1220","MIL",2018,53,28.8,4.63,163,38.0981595092025,34,4.62576687116564,8.57668711656442,1.54601226993865,0.147239263803681,1.33742331288344,4.36196319018405,0.760736196319018,0.196319018404908,3.29447852760736,8.94478527607362,0.252,0.323,0.424,0.747,99,14.4294478527607,0.785276073619632,0.355828220858896,0.177914110429448,0.251533742331288,0.196319018404908,6.78527607361963,TRUE
"1221","MIN",2018,54,28.2,4.56,162,37.9876543209877,34.1111111111111,4.55555555555556,8.51234567901234,1.95679012345679,0.135802469135802,1.02469135802469,4.34567901234568,0.290123456790123,0.166666666666667,3.2962962962963,8.19753086419753,0.25,0.318,0.405,0.723,96,13.8148148148148,0.549382716049383,0.228395061728395,0.117283950617284,0.234567901234568,0.154320987654321,6.70987654320988,FALSE
"1222","NYM",2018,56,28.3,4.17,162,38.1296296296296,33.7530864197531,4.17283950617284,7.91358024691358,1.6358024691358,0.209876543209877,1.04938271604938,4.00617283950617,0.438271604938272,0.240740740740741,3.49382716049383,8.66666666666667,0.234,0.312,0.389,0.701,96,13.1172839506173,0.716049382716049,0.450617283950617,0.172839506172839,0.259259259259259,0.222222222222222,6.81481481481481,FALSE
"1223","NYY",2018,49,27.2,5.25,162,38.7098765432099,34.0432098765432,5.25308641975309,8.48148148148148,1.66049382716049,0.141975308641975,1.64814814814815,5.0679012345679,0.388888888888889,0.12962962962963,3.85802469135802,8.7716049382716,0.249,0.329,0.451,0.781,112,15.3703703703704,0.660493827160494,0.382716049382716,0.0617283950617284,0.364197530864198,0.12962962962963,6.79012345679012,TRUE
"1224","OAK",2018,53,28,5.02,162,38.6111111111111,34.4382716049383,5.01851851851852,8.68518518518519,1.98765432098765,0.123456790123457,1.40123456790123,4.80246913580247,0.216049382716049,0.12962962962963,3.39506172839506,8.52469135802469,0.252,0.325,0.439,0.764,110,15.1234567901235,0.839506172839506,0.469135802469136,0.037037037037037,0.271604938271605,0.111111111111111,6.69753086419753,TRUE
"1225","PHI",2018,48,26.7,4.18,162,37.8765432098765,33.4814814814815,4.17901234567901,7.83950617283951,1.48765432098765,0.185185185185185,1.14814814814815,4.03086419753086,0.425925925925926,0.160493827160494,3.59259259259259,9.38271604938272,0.234,0.314,0.393,0.707,89,13.141975308642,0.62962962962963,0.395061728395062,0.197530864197531,0.197530864197531,0.203703703703704,6.91358024691358,FALSE
"1226","PIT",2018,48,27.8,4.3,161,37.6770186335404,33.832298136646,4.29813664596273,8.57763975155279,1.80124223602484,0.236024844720497,0.975155279503106,4.1304347826087,0.434782608695652,0.236024844720497,2.94409937888199,7.63354037267081,0.254,0.317,0.407,0.725,98,13.776397515528,0.751552795031056,0.366459627329193,0.192546583850932,0.322981366459627,0.236024844720497,6.65217391304348,FALSE
"1227","SDP",2018,49,26.8,3.81,162,37.4012345679012,33.8641975308642,3.80864197530864,7.95679012345679,1.54320987654321,0.185185185185185,1,3.59876543209877,0.58641975308642,0.222222222222222,2.90740740740741,9.40123456790123,0.235,0.297,0.38,0.677,88,12.8703703703704,0.753086419753086,0.191358024691358,0.216049382716049,0.222222222222222,0.172839506172839,6.34567901234568,FALSE
"1228","SEA",2018,53,29.8,4.18,162,37.5740740740741,34.0308641975309,4.17901234567901,8.65432098765432,1.58024691358025,0.197530864197531,1.08641975308642,3.97530864197531,0.487654320987654,0.228395061728395,2.65432098765432,7.53703703703704,0.254,0.314,0.408,0.722,102,13.8888888888889,0.790123456790123,0.432098765432099,0.179012345679012,0.253086419753086,0.104938271604938,6.69135802469136,FALSE
"1229","SFG",2018,48,29.8,3.72,162,37.7345679012346,34.2037037037037,3.72222222222222,8.17283950617284,1.57407407407407,0.185185185185185,0.820987654320988,3.53703703703704,0.475308641975309,0.209876543209877,2.76543209876543,9.05555555555556,0.239,0.3,0.368,0.667,85,12.5802469135802,0.697530864197531,0.302469135802469,0.203703703703704,0.259259259259259,0.246913580246914,6.7962962962963,FALSE
"1230","STL",2018,49,28,4.69,162,38.2716049382716,33.9382716049383,4.68518518518519,8.45061728395062,1.53086419753086,0.0555555555555556,1.26543209876543,4.47530864197531,0.388888888888889,0.197530864197531,3.24074074074074,8.51851851851852,0.249,0.321,0.409,0.73,99,13.8888888888889,0.567901234567901,0.493827160493827,0.283950617283951,0.296296296296296,0.246913580246914,6.7962962962963,FALSE
"1231","TBR",2018,54,27.1,4.42,162,38.2407407407407,33.7962962962963,4.41975308641975,8.73456790123457,1.69135802469136,0.265432098765432,0.925925925925926,4.09876543209877,0.790123456790123,0.314814814814815,3.33333333333333,8.5679012345679,0.258,0.333,0.406,0.74,105,13.7345679012346,0.753086419753086,0.623456790123457,0.172839506172839,0.308641975308642,0.104938271604938,7.1358024691358,FALSE
"1232","TEX",2018,50,27.4,4.55,162,38.0432098765432,33.6604938271605,4.54938271604938,8.07407407407407,1.64197530864198,0.148148148148148,1.19753086419753,4.2962962962963,0.45679012345679,0.216049382716049,3.42592592592593,9.16049382716049,0.24,0.318,0.404,0.722,89,13.6049382716049,0.641975308641975,0.54320987654321,0.203703703703704,0.209876543209877,0.0987654320987654,6.74691358024691,FALSE
"1233","TOR",2018,63,28.9,4.38,162,37.5061728395062,33.8086419753086,4.37654320987654,8.24691358024691,1.97530864197531,0.0987654320987654,1.33950617283951,4.19753086419753,0.290123456790123,0.185185185185185,3.08024691358025,8.56172839506173,0.244,0.312,0.427,0.739,102,14.4382716049383,0.728395061728395,0.358024691358025,0.0308641975308642,0.228395061728395,0.0925925925925926,6.39506172839506,FALSE
"1234","WSN",2018,53,27.6,4.76,162,38.8148148148148,34.0555555555556,4.75925925925926,8.65432098765432,1.75308641975309,0.154320987654321,1.17901234567901,4.54938271604938,0.734567901234568,0.203703703703704,3.89506172839506,7.95679012345679,0.254,0.335,0.419,0.753,98,14.2530864197531,0.641975308641975,0.364197530864198,0.253086419753086,0.246913580246914,0.345679012345679,7.28395061728395,FALSE
"1235","ARI",2019,45,28.7,5.02,162,38.9814814814815,34.7716049382716,5.01851851851852,8.75925925925926,1.77777777777778,0.246913580246914,1.35802469135802,4.80246913580247,0.54320987654321,0.0864197530864197,3.33333333333333,8.39506172839506,0.252,0.323,0.434,0.757,94,15.1049382716049,0.740740740740741,0.432098765432099,0.191358024691358,0.246913580246914,0.222222222222222,6.90740740740741,FALSE
"1236","ATL",2019,50,28,5.28,162,38.9012345679012,34.320987654321,5.27777777777778,8.83950617283951,1.70987654320988,0.179012345679012,1.53703703703704,5.08641975308642,0.549382716049383,0.172839506172839,3.82098765432099,9.05555555555556,0.258,0.336,0.452,0.789,99,15.5185185185185,0.641975308641975,0.37037037037037,0.154320987654321,0.216049382716049,0.240740740740741,7.02469135802469,TRUE
"1237","BAL",2019,58,26.5,4.5,162,38.2037037037037,34.5432098765432,4.5,8.51234567901234,1.55555555555556,0.154320987654321,1.31481481481481,4.30864197530864,0.518518518518518,0.185185185185185,2.85185185185185,8.85802469135803,0.246,0.31,0.415,0.725,91,14.320987654321,0.685185185185185,0.438271604938272,0.135802469135802,0.228395061728395,0.0493827160493827,6.56172839506173,FALSE
"1238","BOS",2019,47,27.3,5.56,162,39.9691358024691,35.6172839506173,5.56172839506173,9.59259259259259,2.12962962962963,0.166666666666667,1.51234567901235,5.29012345679012,0.419753086419753,0.185185185185185,3.64197530864198,8.53086419753086,0.269,0.34,0.466,0.806,107,16.5925925925926,0.783950617283951,0.302469135802469,0.123456790123457,0.271604938271605,0.222222222222222,7.22222222222222,FALSE
"1239","CHC",2019,52,27.7,5.02,162,38.2407407407407,33.7098765432099,5.02469135802469,8.50617283950617,1.66666666666667,0.160493827160494,1.58024691358025,4.83333333333333,0.277777777777778,0.148148148148148,3.58641975308642,9.01234567901234,0.252,0.331,0.452,0.783,100,15.2345679012346,0.783950617283951,0.512345679012346,0.185185185185185,0.240740740740741,0.203703703703704,6.61111111111111,FALSE
"1240","CHW",2019,47,27.6,4.4,161,37.527950310559,34.3416149068323,4.39751552795031,8.96273291925466,1.61490683229814,0.124223602484472,1.1304347826087,4.19875776397516,0.391304347826087,0.173913043478261,2.34782608695652,9.62111801242236,0.261,0.314,0.414,0.728,94,14.2173913043478,0.708074534161491,0.409937888198758,0.22360248447205,0.198757763975155,0.0807453416149068,6.65217391304348,FALSE
"1241","CIN",2019,47,27.8,4.33,162,37.6543209876543,33.641975308642,4.32716049382716,8.19753086419753,1.45061728395062,0.166666666666667,1.40123456790123,4.19135802469136,0.493827160493827,0.234567901234568,3.03703703703704,8.8641975308642,0.244,0.315,0.422,0.736,88,14.1851851851852,0.685185185185185,0.549382716049383,0.185185185185185,0.203703703703704,0.154320987654321,6.62345679012346,FALSE
"1242","CLE",2019,54,27.7,4.75,162,37.8024691358025,33.4876543209877,4.74691358024691,8.35802469135803,1.76543209876543,0.111111111111111,1.37654320987654,4.51234567901235,0.635802469135803,0.216049382716049,3.47530864197531,8.22222222222222,0.25,0.323,0.432,0.756,95,14.4753086419753,0.679012345679012,0.308641975308642,0.246913580246914,0.283950617283951,0.185185185185185,6.61728395061728,FALSE
"1243","COL",2019,50,28.2,5.15,162,38.8148148148148,34.9382716049383,5.15432098765432,9.2716049382716,1.99382716049383,0.253086419753086,1.38271604938272,4.95679012345679,0.438271604938272,0.191358024691358,3.01851851851852,9.27777777777778,0.265,0.326,0.456,0.782,88,15.9197530864198,0.685185185185185,0.265432098765432,0.314814814814815,0.265432098765432,0.154320987654321,6.6358024691358,FALSE
"1244","DET",2019,53,27.6,3.61,161,37.5093167701863,34.4658385093168,3.61490683229814,8.27950310559006,1.81366459627329,0.254658385093168,0.925465838509317,3.45341614906832,0.354037267080745,0.124223602484472,2.42857142857143,9.90683229813665,0.24,0.294,0.388,0.682,78,13.3788819875776,0.670807453416149,0.298136645962733,0.0559006211180124,0.260869565217391,0.0869565217391304,6.63975155279503,FALSE
"1245","HOU",2019,45,29,5.68,162,39.4691358024691,34.6481481481481,5.67901234567901,9.49382716049383,1.99382716049383,0.172839506172839,1.77777777777778,5.5,0.41358024691358,0.166666666666667,3.98148148148148,7.19753086419753,0.274,0.352,0.495,0.848,119,17.1666666666667,0.901234567901235,0.407407407407407,0.0617283950617284,0.351851851851852,0.104938271604938,7.20987654320988,TRUE
"1246","KCR",2019,51,27.6,4.27,162,37.5308641975309,33.9259259259259,4.26543209876543,8.37037037037037,1.73456790123457,0.246913580246914,1,4.04320987654321,0.722222222222222,0.240740740740741,2.81481481481481,8.67283950617284,0.247,0.309,0.401,0.71,86,13.5987654320988,0.697530864197531,0.364197530864198,0.148148148148148,0.259259259259259,0.104938271604938,6.51851851851852,FALSE
"1247","LAA",2019,57,28.8,4.75,162,38.5864197530864,34.2098765432099,4.74691358024691,8.44444444444444,1.65432098765432,0.12962962962963,1.35802469135802,4.53086419753086,0.401234567901235,0.123456790123457,3.61728395061728,7.87654320987654,0.247,0.324,0.422,0.746,98,14.4320987654321,0.882716049382716,0.41358024691358,0.0246913580246914,0.259259259259259,0.179012345679012,6.94444444444444,FALSE
"1248","LAD",2019,46,27.9,5.47,162,38.7777777777778,33.9074074074074,5.46913580246914,8.7283950617284,1.8641975308642,0.123456790123457,1.72222222222222,5.31481481481481,0.351851851851852,0.0617283950617284,3.74691358024691,8.37037037037037,0.257,0.338,0.472,0.81,112,16.0061728395062,0.617283950617284,0.5,0.339506172839506,0.277777777777778,0.290123456790123,6.93827160493827,TRUE
"1249","MIA",2019,50,28.4,3.8,162,37.3148148148148,34.0246913580247,3.7962962962963,8.18518518518519,1.6358024691358,0.111111111111111,0.901234567901235,3.66049382716049,0.339506172839506,0.185185185185185,2.43827160493827,9.0679012345679,0.241,0.298,0.375,0.673,79,12.7469135802469,0.858024691358025,0.450617283950617,0.191358024691358,0.203703703703704,0.0987654320987654,6.38271604938272,FALSE
"1250","MIL",2019,50,28.9,4.75,162,38.9444444444444,34.2098765432099,4.74691358024691,8.4320987654321,1.72222222222222,0.104938271604938,1.54320987654321,4.59259259259259,0.623456790123457,0.154320987654321,3.88271604938272,9.64814814814815,0.246,0.329,0.438,0.767,97,14.9938271604938,0.740740740740741,0.444444444444444,0.123456790123457,0.234567901234568,0.259259259259259,7.28395061728395,TRUE
"1251","MIN",2019,50,27.8,5.8,162,39.4567901234568,35.3827160493827,5.7962962962963,9.54938271604938,1.96296296296296,0.141975308641975,1.89506172839506,5.59259259259259,0.172839506172839,0.12962962962963,3.24074074074074,8.23456790123457,0.27,0.338,0.494,0.832,117,17.4814814814815,0.623456790123457,0.5,0.0617283950617284,0.253086419753086,0.12962962962963,6.88271604938272,TRUE
